@_fa,affiliation,article-number,citedby-count,dc:creator,dc:identifier,dc:title,eid,freetoread,freetoreadLabel,link,openaccess,openaccessFlag,pii,prism:aggregationType,prism:coverDate,prism:coverDisplayDate,prism:doi,prism:eIssn,prism:isbn,prism:issn,prism:issueIdentifier,prism:pageRange,prism:publicationName,prism:url,prism:volume,pubmed-id,source-id,subtype,subtypeDescription
true,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Aeronautics and Astronautics', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'State Key Laboratory of Satellite Navigation System and Equipment Technology', 'affiliation-city': 'Shijiazhuang', 'affiliation-country': 'China'}]",9359648,14,Zhu K.,SCOPUS_ID:85101751341,Cost-Effective Active Sparse Urban Sensing: Adversarial Autoencoder Approach,2-s2.0-85101751341,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85101751341'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85101751341?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101751341&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101751341&origin=inward'}]",0,False,,Journal,2021-08-01,1 August 2021,10.1109/JIOT.2021.3060815,23274662,,,15,12064-12078,IEEE Internet of Things Journal,https://api.elsevier.com/content/abstract/scopus_id/85101751341,8,,21100338350,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'Wuhan University', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",,17,Li Z.,SCOPUS_ID:85116450057,TSA-GAN: A Robust Generative Adversarial Networks for Time Series Augmentation,2-s2.0-85116450057,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85116450057'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85116450057?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116450057&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116450057&origin=inward'}]",0,False,,Conference Proceeding,2021-07-18,18 July 2021,10.1109/IJCNN52387.2021.9534001,,"[{'@_fa': 'true', '$': '[9780738133669]'}]",,,,Proceedings of the International Joint Conference on Neural Networks,https://api.elsevier.com/content/abstract/scopus_id/85116450057,2021-July,,96537,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'RIKEN Center for Advanced Intelligence Project', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'Shiga University', 'affiliation-city': 'Hikone', 'affiliation-country': 'Japan'}]",,33,Zhou X.,SCOPUS_ID:85102430887,Information diffusion across cyber-physical-social systems in smart city: A survey,2-s2.0-85102430887,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85102430887'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85102430887?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102430887&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102430887&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0925231221001247'}]",0,False,S0925231221001247,Journal,2021-07-15,15 July 2021,10.1016/j.neucom.2020.08.089,18728286,,09252312,,203-213,Neurocomputing,https://api.elsevier.com/content/abstract/scopus_id/85102430887,444,,24807,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'University Politehnica of Bucharest', 'affiliation-city': 'Bucharest', 'affiliation-country': 'Romania'}]",,0,Minea M.,SCOPUS_ID:85115081774,Designing Intelligent Agents for the Management of Complex Data Communication Networks in Smart Cities,2-s2.0-85115081774,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85115081774'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85115081774?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115081774&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115081774&origin=inward'}]",0,False,,Conference Proceeding,2021-07-01,1 July 2021,10.1109/ECAI52376.2021.9515055,,"[{'@_fa': 'true', '$': '[9781665425346]'}]",,,,"Proceedings of the 13th International Conference on Electronics, Computers and Artificial Intelligence, ECAI 2021",https://api.elsevier.com/content/abstract/scopus_id/85115081774,,,21101059449,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Wuhan University', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",,12,Zeng Q.,SCOPUS_ID:85114703167,Business location planning based on a novel geo-social influence diffusion model,2-s2.0-85114703167,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85114703167'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85114703167?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114703167&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114703167&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0020025521000852'}]",0,False,S0020025521000852,Journal,2021-06-01,June 2021,10.1016/j.ins.2021.01.047,,,00200255,,61-74,Information Sciences,https://api.elsevier.com/content/abstract/scopus_id/85114703167,559,,15134,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'University College London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",9473900,11,Vishwakarma S.,SCOPUS_ID:85110935862,GAN Based Noise Generation to Aid Activity Recognition when Augmenting Measured WiFi Radar Data with Simulations,2-s2.0-85110935862,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85110935862'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85110935862?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110935862&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110935862&origin=inward'}]",0,False,,Conference Proceeding,2021-06-01,June 2021,10.1109/ICCWorkshops50388.2021.9473900,,"[{'@_fa': 'true', '$': '[9781728194417]'}]",,,,"2021 IEEE International Conference on Communications Workshops, ICC Workshops 2021 - Proceedings",https://api.elsevier.com/content/abstract/scopus_id/85110935862,,,21101056002,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'International Institute of Information Technology, Bhubaneswar', 'affiliation-city': 'Bhubaneswar', 'affiliation-country': 'India'}]",102988,13,Ghatak S.,SCOPUS_ID:85100487128,GAN based efficient foreground extraction and HGWOSA based optimization for video synopsis generation,2-s2.0-85100487128,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85100487128'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85100487128?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100487128&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100487128&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1051200421000270'}]",0,False,S1051200421000270,Journal,2021-04-01,April 2021,10.1016/j.dsp.2021.102988,,,10512004,,,Digital Signal Processing: A Review Journal,https://api.elsevier.com/content/abstract/scopus_id/85100487128,111,,24306,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'Centro de Investigación de Recursos y Consumos Energéticos', 'affiliation-city': 'Zaragoza', 'affiliation-country': 'Spain'}]",677,70,Ballestín-Fuertes J.,SCOPUS_ID:85102339728,Role of wide bandgap materials in power electronics for smart grids applications,2-s2.0-85102339728,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85102339728'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85102339728?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102339728&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102339728&origin=inward'}]",1,True,,Journal,2021-03-02,2 March 2021,10.3390/electronics10060677,20799292,,,6,1-26,Electronics (Switzerland),https://api.elsevier.com/content/abstract/scopus_id/85102339728,10,,21100829272,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'Dongguk University, Seoul', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",1350,2,Gao R.,SCOPUS_ID:85100784196,Human mesh reconstruction with generative adversarial networks from single rgb images,2-s2.0-85100784196,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85100784196'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85100784196?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100784196&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100784196&origin=inward'}]",1,True,,Journal,2021-02-02,2 February 2021,10.3390/s21041350,,,14248220,4,1-17,Sensors (Switzerland),https://api.elsevier.com/content/abstract/scopus_id/85100784196,21,33672934,130124,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'Technische Hochschule Georg Agricola', 'affiliation-city': 'Bochum', 'affiliation-country': 'Germany'}]",,1,Brüggemann J.,SCOPUS_ID:85210263886,Mining Area Agreement (BBFV) RUHR – Study Regarding the Effectiveness of a New Form of Cooperation,2-s2.0-85210263886,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85210263886'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85210263886?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210263886&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85210263886&origin=inward'}]",0,False,,Journal,2021-01-01,2021,,21958378,,21956529,5,441-449,Mining Report,https://api.elsevier.com/content/abstract/scopus_id/85210263886,157,,21100246539,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'University of Central Lancashire', 'affiliation-city': 'Preston', 'affiliation-country': 'United Kingdom'}]",,26,Kuru K.,SCOPUS_ID:85136973248,Conceptualisation of Human-on-the-Loop Haptic Teleoperation with Fully Autonomous Self-Driving Vehicles in the Urban Environment,2-s2.0-85136973248,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85136973248'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85136973248?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136973248&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136973248&origin=inward'}]",1,True,,Journal,2021-01-01,2021,10.1109/OJITS.2021.3132725,26877813,,,,448-469,IEEE Open Journal of Intelligent Transportation Systems,https://api.elsevier.com/content/abstract/scopus_id/85136973248,2,,21101066249,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'Yıldız Teknik Üniversitesi', 'affiliation-city': 'Istanbul', 'affiliation-country': 'Turkey'}]",,1,Aslantaş N.,SCOPUS_ID:85127386863,Building Segmentation from VHR Aerial Imagery using DeepLabv3+ Architecture,2-s2.0-85127386863,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85127386863'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85127386863?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127386863&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127386863&origin=inward'}]",0,False,,Conference Proceeding,2021-01-01,2021,,,"[{'@_fa': 'true', '$': '[9781713843818]'}]",,,,"42nd Asian Conference on Remote Sensing, ACRS 2021",https://api.elsevier.com/content/abstract/scopus_id/85127386863,,,21101083106,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Beijing University of Civil Engineering and Architecture', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,8,Fu W.,SCOPUS_ID:85125174885,GAN-based Intrusion Detection Data Enhancement,2-s2.0-85125174885,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85125174885'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85125174885?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125174885&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125174885&origin=inward'}]",0,False,,Conference Proceeding,2021-01-01,2021,10.1109/CCDC52312.2021.9602568,,"[{'@_fa': 'true', '$': '[9781665440899]'}]",,,2739-2744,"Proceedings of the 33rd Chinese Control and Decision Conference, CCDC 2021",https://api.elsevier.com/content/abstract/scopus_id/85125174885,,,21101077377,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Pakistan Institute of Engineering and Applied Sciences', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}]",,1,Siddiqua M.,SCOPUS_ID:85124271616,Multi-Modal Visibility Improvement under Abnormal Weather Conditions using Contextual Conditional GAN,2-s2.0-85124271616,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85124271616'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85124271616?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124271616&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124271616&origin=inward'}]",0,False,,Conference Proceeding,2021-01-01,2021,10.1109/ICRAI54018.2021.9651370,,"[{'@_fa': 'true', '$': '[9781665423434]'}]",,,,"2021 International Conference on Robotics and Automation in Industry, ICRAI 2021",https://api.elsevier.com/content/abstract/scopus_id/85124271616,,,21101075473,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Nanyang Technological University', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",,0,Wen M.,SCOPUS_ID:85124136768,Target-Driven Mapless Navigation for Self-Driving Car,2-s2.0-85124136768,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85124136768'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85124136768?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124136768&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124136768&origin=inward'}]",0,False,,Conference Proceeding,2021-01-01,2021,10.1109/ICUS52573.2021.9641134,,"[{'@_fa': 'true', '$': '[9780738146577]'}]",,,505-511,"Proceedings of 2021 IEEE International Conference on Unmanned Systems, ICUS 2021",https://api.elsevier.com/content/abstract/scopus_id/85124136768,,,21101075253,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'VNUHCM - University of Information Technology', 'affiliation-city': 'Ho Chi Minh City', 'affiliation-country': 'Viet Nam'}, {'@_fa': 'true', 'affilname': 'Viet Nam National University Ho Chi Minh City', 'affiliation-city': 'Ho Chi Minh City', 'affiliation-country': 'Viet Nam'}]",,6,Xuan Qui C.P.,SCOPUS_ID:85124100033,Strengthening IDS against Evasion Attacks with GAN-based Adversarial Samples in SDN-enabled network,2-s2.0-85124100033,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85124100033'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85124100033?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124100033&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124100033&origin=inward'}]",0,False,,Conference Proceeding,2021-01-01,2021,10.1109/RIVF51545.2021.9642111,,"[{'@_fa': 'true', '$': '[9781665404358]'}]",,,,"Proceedings - 2021 RIVF International Conference on Computing and Communication Technologies, RIVF 2021",https://api.elsevier.com/content/abstract/scopus_id/85124100033,,,21101075141,cp,Conference Paper
